OBJECTID,STATEFP,COUNTYFP,County,TRACTCE,GEOID,NAME,NAMELSAD,ALAND,AWATER,DAC,Income_Group,Urban_Rural_RuralCenter,PerCap_100k_L2DCFC,DAC_andor_LIC,UCC_eligible,REV2_eligible,Shape__Area,Shape__Length
606,06,037,Los Angeles County,575801,06037575801,5758.01,Census Tract 5758.01,384509,51710,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",436217.450973511,2625.7576973145
608,06,037,Los Angeles County,554600,06037554600,5546,Census Tract 5546,1056583,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1056583.50405121,4437.02754097541
615,06,037,Los Angeles County,189201,06037189201,1892.01,Census Tract 1892.01,325702,0,Disadvantaged Community,Low,Urban,93.2835820895522,Yes,"Yes, eligible","No, ineligible",325701.761962891,2423.3778461158
617,06,037,Los Angeles County,211922,06037211922,2119.22,Census Tract 2119.22,92893,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",92893.7998886108,1266.58036754733
619,06,037,Los Angeles County,241201,06037241201,2412.01,Census Tract 2412.01,485903,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",485902.588394165,3102.99079431863
624,06,029,Kern County,006201,06029006201,62.01,Census Tract 62.01,89198144,59978,Disadvantaged Community,Low,Rural,0,Yes,"No, ineligible","Yes, rural, eligible",89258117.0472679,68746.0799164246
625,06,037,Los Angeles County,601501,06037601501,6015.01,Census Tract 6015.01,473127,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",473124.934085846,3214.27006005373
627,06,059,Orange County,075004,06059075004,750.04,Census Tract 750.04,344531,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",344529.148757935,2918.56827994545
634,06,037,Los Angeles County,203900,06037203900,2039,Census Tract 2039,448858,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",448863.38054657,3810.56556960229
636,06,037,Los Angeles County,204120,06037204120,2041.20,Census Tract 2041.20,263402,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",263401.274330139,2126.50637815176
637,06,037,Los Angeles County,204300,06037204300,2043,Census Tract 2043,643479,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",643477.466209412,3318.67002107659
638,06,037,Los Angeles County,204600,06037204600,2046,Census Tract 2046,564176,18298,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",582473.973899841,3730.98044855013
639,06,037,Los Angeles County,204700,06037204700,2047,Census Tract 2047,1011064,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1011062.28375244,4065.15883325616
640,06,037,Los Angeles County,204810,06037204810,2048.10,Census Tract 2048.10,769704,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",769705.415847778,3712.73550808048
641,06,037,Los Angeles County,204820,06037204820,2048.20,Census Tract 2048.20,320144,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",320141.442276001,2544.06439533729
642,06,037,Los Angeles County,204910,06037204910,2049.10,Census Tract 2049.10,518337,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",518338.376464844,2932.01597169601
646,06,107,Tulare County,002202,06107002202,22.02,Census Tract 22.02,2725915,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",2725908.92361259,8311.08481643611
652,06,037,Los Angeles County,535001,06037535001,5350.01,Census Tract 5350.01,449783,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",449783.638542175,2700.29870790296
653,06,037,Los Angeles County,603005,06037603005,6030.05,Census Tract 6030.05,650732,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",650732.999977112,3226.49465940387
655,06,037,Los Angeles County,104203,06037104203,1042.03,Census Tract 1042.03,707947,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",707948.150680542,3368.97052235837
664,06,037,Los Angeles County,208000,06037208000,2080,Census Tract 2080,971170,0,Disadvantaged Community,Low,Urban,13.319126265317,Yes,"Yes, eligible","No, ineligible",971169.576644897,4340.71979529062
665,06,037,Los Angeles County,208610,06037208610,2086.10,Census Tract 2086.10,350137,0,Disadvantaged Community,Low,Urban,68.9496667432774,Yes,"Yes, eligible","No, ineligible",350136.592903137,2520.61040109564
666,06,037,Los Angeles County,208620,06037208620,2086.20,Census Tract 2086.20,324327,0,Disadvantaged Community,Low,Urban,44.9842555105713,Yes,"Yes, eligible","No, ineligible",324326.876243591,2498.64823226961
667,06,037,Los Angeles County,208903,06037208903,2089.03,Census Tract 2089.03,159289,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",159287.802024841,2145.37981113843
668,06,037,Los Angeles County,209102,06037209102,2091.02,Census Tract 2091.02,304848,0,Disadvantaged Community,Low,Urban,235.294117647059,Yes,"No, ineligible","No, ineligible",304847.307472229,2549.59530954899
669,06,037,Los Angeles County,209200,06037209200,2092,Census Tract 2092,411199,0,Disadvantaged Community,Low,Urban,286.028602860286,Yes,"No, ineligible","No, ineligible",411200.833969116,2667.21144654503
670,06,037,Los Angeles County,209300,06037209300,2093,Census Tract 2093,306315,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",306315.557701111,2417.4114762095
671,06,037,Los Angeles County,209510,06037209510,2095.10,Census Tract 2095.10,182482,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",182485.054901123,1770.19252342058
672,06,037,Los Angeles County,210010,06037210010,2100.10,Census Tract 2100.10,408975,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",408974.294723511,2714.99027932917
674,06,037,Los Angeles County,190510,06037190510,1905.10,Census Tract 1905.10,318393,0,Disadvantaged Community,Low,Urban,24.6852628980499,Yes,"Yes, eligible","No, ineligible",318390.077346802,2432.59848357234
675,06,037,Los Angeles County,190520,06037190520,1905.20,Census Tract 1905.20,243960,0,Disadvantaged Community,Low,Urban,25.1319426991706,Yes,"Yes, eligible","No, ineligible",243960.129062653,2015.34953888271
676,06,037,Los Angeles County,190700,06037190700,1907,Census Tract 1907,642502,0,Disadvantaged Community,Low,Urban,1340.78212290503,Yes,"No, ineligible","No, ineligible",642503.729763031,3810.85792592786
677,06,037,Los Angeles County,190902,06037190902,1909.02,Census Tract 1909.02,486994,0,Disadvantaged Community,Low,Urban,795.906765207504,Yes,"No, ineligible","No, ineligible",486991.982845306,2821.62843248821
678,06,037,Los Angeles County,191000,06037191000,1910,Census Tract 1910,648714,0,Disadvantaged Community,Low,Urban,1167.48989672205,Yes,"No, ineligible","No, ineligible",648713.098873138,3408.92515150576
679,06,037,Los Angeles County,191110,06037191110,1911.10,Census Tract 1911.10,272751,0,Disadvantaged Community,Low,Urban,57.5043128234618,Yes,"Yes, eligible","No, ineligible",272750.129814148,2288.18306063783
680,06,037,Los Angeles County,191120,06037191120,1911.20,Census Tract 1911.20,379659,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",379657.845466614,2552.07979883494
681,06,037,Los Angeles County,191201,06037191201,1912.01,Census Tract 1912.01,572278,0,Disadvantaged Community,Low,Urban,90.6207521522429,Yes,"Yes, eligible","No, ineligible",572278.796394348,3033.34383077657
682,06,037,Los Angeles County,191420,06037191420,1914.20,Census Tract 1914.20,227178,0,Disadvantaged Community,Low,Urban,32.2997416020672,Yes,"Yes, eligible","No, ineligible",227178.675235748,2016.21762929225
683,06,037,Los Angeles County,191500,06037191500,1915,Census Tract 1915,641385,0,Disadvantaged Community,Low,Urban,16.860563142809,Yes,"Yes, eligible","No, ineligible",641384.462310791,3148.15053792477
684,06,037,Los Angeles County,191610,06037191610,1916.10,Census Tract 1916.10,417925,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",417926.625247955,2868.51504901247
685,06,037,Los Angeles County,191620,06037191620,1916.20,Census Tract 1916.20,228850,0,Disadvantaged Community,Low,Urban,315.955766192733,Yes,"No, ineligible","No, ineligible",228849.280834198,2139.70598353365
686,06,037,Los Angeles County,191710,06037191710,1917.10,Census Tract 1917.10,705302,3325,Disadvantaged Community,Low,Urban,272.386789240722,Yes,"No, ineligible","No, ineligible",708627.152744293,4026.10095765884
687,06,037,Los Angeles County,191820,06037191820,1918.20,Census Tract 1918.20,404735,0,Disadvantaged Community,Low,Urban,220.403022670025,Yes,"No, ineligible","No, ineligible",404735.741260529,2816.32284460437
705,06,059,Orange County,074501,06059074501,745.01,Census Tract 745.01,542707,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",542705.197502136,3153.24621587985
721,06,059,Orange County,087102,06059087102,871.02,Census Tract 871.02,1445590,13757,Disadvantaged Community,Low,Urban,28.2326369282891,Yes,"Yes, eligible","No, ineligible",1459346.98329163,5390.6736515574
723,06,059,Orange County,087105,06059087105,871.05,Census Tract 871.05,1727716,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1727715.5747757,5549.26886521363
724,06,059,Orange County,087106,06059087106,871.06,Census Tract 871.06,924242,0,Disadvantaged Community,Low,Urban,498.028636646607,Yes,"No, ineligible","No, ineligible",924239.829025269,5186.00436393626
736,06,077,San Joaquin County,005110,06077005110,51.10,Census Tract 51.10,4927185,0,Disadvantaged Community,Middle,Urban,246.913580246914,Yes,"No, ineligible","No, ineligible",4927187.36210465,14188.0485523941
737,06,077,San Joaquin County,005127,06077005127,51.27,Census Tract 51.27,1998269,0,Disadvantaged Community,Middle,Urban,16.4230579733946,Yes,"Yes, eligible","No, ineligible",1998271.51040828,5995.28604982363
738,06,059,Orange County,001402,06059001402,14.02,Census Tract 14.02,1238597,0,Disadvantaged Community,Low,Urban,39.8168425243878,Yes,"Yes, eligible","No, ineligible",1238594.8524704,4648.87476648152
740,06,059,Orange County,001404,06059001404,14.04,Census Tract 14.04,2926347,0,Disadvantaged Community,Low,Urban,101.677681748856,Yes,"Yes, eligible","No, ineligible",2926342.16130829,8761.90199607261
748,06,075,San Francisco County,023102,06075023102,231.02,Census Tract 231.02,500767,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",500768.186849117,4119.97521032913
749,06,075,San Francisco County,023200,06075023200,232,Census Tract 232,856566,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",856566.466666222,4530.52624446103
754,06,075,San Francisco County,023300,06075023300,233,Census Tract 233,635979,0,Disadvantaged Community,Low,Urban,53.4902380315592,Yes,"Yes, eligible","No, ineligible",635978.415783405,3572.64174690656
757,06,001,Alameda County,407200,06001407200,4072,Census Tract 4072,715071,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",715072.284807682,3676.79369819696
759,06,001,Alameda County,407300,06001407300,4073,Census Tract 4073,2370917,209265,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",2580182.5635252,8431.67761588832
760,06,001,Alameda County,407400,06001407400,4074,Census Tract 4074,511491,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",511490.605986118,3259.53168304944
765,06,071,San Bernardino County,002204,06071002204,22.04,Census Tract 22.04,19225389,71381,Disadvantaged Community,Middle,Urban,0,Yes,"Yes, eligible","No, ineligible",19296772.312645,22698.1955261066
771,06,071,San Bernardino County,004601,06071004601,46.01,Census Tract 46.01,3854168,0,Disadvantaged Community,Middle,Urban,13.7722076848919,Yes,"Yes, eligible","No, ineligible",3854170.93756866,12698.3897532728
774,06,071,San Bernardino County,002301,06071002301,23.01,Census Tract 23.01,5688972,0,Disadvantaged Community,Middle,Urban,52.2966965919986,Yes,"Yes, eligible","No, ineligible",5688969.4732132,11077.3437145174
778,06,071,San Bernardino County,001600,06071001600,16,Census Tract 16,12420395,0,Disadvantaged Community,Low,Urban,298.340481074026,Yes,"No, ineligible","No, ineligible",12420393.6254044,24367.3357506861
782,06,071,San Bernardino County,007407,06071007407,74.07,Census Tract 74.07,1297529,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1297525.67576599,4832.54498594645
789,06,071,San Bernardino County,004800,06071004800,48,Census Tract 48,866044,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",866042.997215271,3745.3219602649
790,06,071,San Bernardino County,009500,06071009500,95,Census Tract 95,5340540,0,Disadvantaged Community,Low,Rural Center,240.415032266228,Yes,"No, ineligible","Yes, rural center, eligible",5340546.19447327,13989.3656763942
807,06,071,San Bernardino County,004700,06071004700,47,Census Tract 47,1994953,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1994955.70738983,6093.84543836135
820,06,071,San Bernardino County,005100,06071005100,51,Census Tract 51,5027141,0,Disadvantaged Community,Low,Urban,23.6910684671879,Yes,"Yes, eligible","No, ineligible",5027141.21850586,10893.0631455799
826,06,071,San Bernardino County,009400,06071009400,94,Census Tract 94,11119005,0,Disadvantaged Community,Low,Rural Center,61.3120784794604,Yes,"No, ineligible","Yes, rural center, eligible",11119005.8332214,23679.5914815836
827,06,071,San Bernardino County,010300,06071010300,103,Census Tract 103,18005181823,8390739,Disadvantaged Community,Low,Rural,2170.84860445447,Yes,"No, ineligible","Yes, rural, eligible",18013574201.7223,850140.39582016
833,06,071,San Bernardino County,006302,06071006302,63.02,Census Tract 63.02,2594837,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",2594835.92313385,8571.91459560327
843,06,085,Santa Clara County,503601,06085503601,5036.01,Census Tract 5036.01,1372315,0,Disadvantaged Community,Low,Urban,177.357375110848,Yes,"No, ineligible","No, ineligible",1372316.98795891,5502.40739040724
848,06,059,Orange County,001801,06059001801,18.01,Census Tract 18.01,1750832,0,Disadvantaged Community,Low,Urban,72.5952813067151,Yes,"Yes, eligible","No, ineligible",1750835.38800812,6788.28376293463
849,06,059,Orange County,001802,06059001802,18.02,Census Tract 18.02,1176744,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1176740.25506592,4719.20039818036
858,06,071,San Bernardino County,007601,06071007601,76.01,Census Tract 76.01,2599077,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",2599077.47337341,6449.60280574385
876,06,075,San Francisco County,017902,06075017902,179.02,Census Tract 179.02,2772873,123789450,Disadvantaged Community,Low,Rural,0,Yes,"No, ineligible","Yes, rural, eligible",126562344.39068,72107.7758039602
897,06,085,Santa Clara County,503602,06085503602,5036.02,Census Tract 5036.02,1220960,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1220953.72739124,5070.88321324474
900,06,085,Santa Clara County,503712,06085503712,5037.12,Census Tract 5037.12,664171,0,Disadvantaged Community,Low,Urban,44.6030330062444,Yes,"Yes, eligible","No, ineligible",664171.147672653,3335.8381267735
906,06,059,Orange County,011403,06059011403,114.03,Census Tract 114.03,1485009,0,Disadvantaged Community,Low,Urban,45.0856627592426,Yes,"Yes, eligible","No, ineligible",1485011.00424194,5618.3007583528
907,06,059,Orange County,011502,06059011502,115.02,Census Tract 115.02,1344639,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1344634.42165375,4976.60426923735
926,06,077,San Joaquin County,005302,06077005302,53.02,Census Tract 53.02,2294753,0,Disadvantaged Community,Middle,Urban,54.0906017579446,Yes,"Yes, eligible","No, ineligible",2294752.74855685,7236.6466885628
927,06,077,San Joaquin County,000100,06077000100,1,Census Tract 1,1847904,16915,Disadvantaged Community,Low,Urban,108.459869848156,Yes,"No, ineligible","No, ineligible",1864819.19299996,6332.13356090415
957,06,075,San Francisco County,023103,06075023103,231.03,Census Tract 231.03,1255708,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1255708.08196211,9784.92273805921
967,06,059,Orange County,011601,06059011601,116.01,Census Tract 116.01,1169185,0,Disadvantaged Community,Low,Urban,23.7247924080664,Yes,"Yes, eligible","No, ineligible",1169186.60617828,4480.1736426616
968,06,059,Orange County,011602,06059011602,116.02,Census Tract 116.02,5641944,28076,Disadvantaged Community,Low,Urban,602.182913059842,Yes,"No, ineligible","No, ineligible",5670020.81295776,10895.0603770109
969,06,077,San Joaquin County,000300,06077000300,3,Census Tract 3,1313201,152316,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1465521.16878295,6535.1870475748
970,06,077,San Joaquin County,000401,06077000401,4.01,Census Tract 4.01,1045664,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1045666.09088558,4214.95436183432
971,06,077,San Joaquin County,000402,06077000402,4.02,Census Tract 4.02,1459857,0,Disadvantaged Community,Low,Urban,481.579581025765,Yes,"No, ineligible","No, ineligible",1459856.18685088,5057.25304963771
