OBJECTID,STATEFP,COUNTYFP,County,TRACTCE,GEOID,NAME,NAMELSAD,ALAND,AWATER,DAC,Income_Group,Urban_Rural_RuralCenter,PerCap_100k_L2DCFC,DAC_andor_LIC,UCC_eligible,REV2_eligible,Shape__Area,Shape__Length
155,06,095,Solano County,252316,06095252316,2523.16,Census Tract 2523.16,1288711,0,NA,Middle,Urban,0,No,"No, ineligible","No, ineligible",1288712.79190588,4859.36887371058
156,06,095,Solano County,253206,06095253206,2532.06,Census Tract 2532.06,3564425,19241,NA,High,Urban,0,No,"No, ineligible","No, ineligible",3583667.21128178,9413.62878382912
157,06,095,Solano County,253205,06095253205,2532.05,Census Tract 2532.05,2603800,3408,NA,Middle,Urban,471.221810838102,No,"No, ineligible","No, ineligible",2607204.77271461,9045.87638217315
158,06,095,Solano County,253204,06095253204,2532.04,Census Tract 2532.04,5593824,12214,NA,Middle,Urban,0,No,"No, ineligible","No, ineligible",5606031.1544404,11604.8486257791
159,06,073,San Diego County,010014,06073010014,100.14,Census Tract 100.14,28491166,19560,NA,Middle,Urban,31.8234857324706,No,"No, ineligible","No, ineligible",28510728.2450256,29057.844607552
160,06,037,Los Angeles County,221601,06037221601,2216.01,Census Tract 2216.01,369898,0,Disadvantaged Community,Low,Urban,63.6739891754218,Yes,"Yes, eligible","No, ineligible",369896.861198425,2529.34458047865
161,06,037,Los Angeles County,222001,06037222001,2220.01,Census Tract 2220.01,474298,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",474298.077777863,2789.67570309048
162,06,037,Los Angeles County,237201,06037237201,2372.01,Census Tract 2372.01,453406,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",453404.077331543,2709.15452270851
163,06,037,Los Angeles County,239201,06037239201,2392.01,Census Tract 2392.01,449869,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",449867.470787048,2709.40114350177
164,06,037,Los Angeles County,239601,06037239601,2396.01,Census Tract 2396.01,422289,0,Disadvantaged Community,Low,Urban,54.3183052688756,Yes,"Yes, eligible","No, ineligible",422287.148284912,2924.46132390508
165,06,037,Los Angeles County,980019,06037980019,9800.19,Census Tract 9800.19,44210349,31076,NA,High,Rural,1449.27536231884,No,"No, ineligible","Yes, rural, eligible",44241431.582901,47479.2073870101
166,06,037,Los Angeles County,980031,06037980031,9800.31,Census Tract 9800.31,12595155,13331664,Disadvantaged Community,Low,Urban,170.212765957447,Yes,"No, ineligible","No, ineligible",25926814.216568,25164.9740381411
167,06,059,Orange County,063907,06059063907,639.07,Census Tract 639.07,5269814,44984,NA,Middle,Urban,1455.90181686921,No,"No, ineligible","No, ineligible",5314792.3118515,14542.1874686384
168,06,059,Orange County,075702,06059075702,757.02,Census Tract 757.02,1851732,0,NA,High,Urban,0,No,"No, ineligible","No, ineligible",1851735.88536072,6527.63709499739
169,06,059,Orange County,074805,06059074805,748.05,Census Tract 748.05,470858,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",470860.986976624,2828.083558855
170,06,059,Orange County,042317,06059042317,423.17,Census Tract 423.17,3142486,0,NA,High,Urban,0,No,"No, ineligible","No, ineligible",3142483.60014343,8665.12544213473
171,06,059,Orange County,062647,06059062647,626.47,Census Tract 626.47,1766287,0,NA,Low,Urban,43.9270810454645,Yes,"Yes, eligible","No, ineligible",1766286.93202209,8613.87404205921
172,06,059,Orange County,052411,06059052411,524.11,Census Tract 524.11,1749703,0,NA,Middle,Urban,0,No,"No, ineligible","No, ineligible",1749700.49741364,5523.69516145632
173,06,059,Orange County,021913,06059021913,219.13,Census Tract 219.13,2516186,297376,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",2813559.42325592,9404.86814733013
174,06,059,Orange County,075604,06059075604,756.04,Census Tract 756.04,6271694,0,NA,High,Urban,0,No,"No, ineligible","No, ineligible",6271691.71937561,13083.3210227944
175,06,059,Orange County,042111,06059042111,421.11,Census Tract 421.11,5556342,0,NA,High,Urban,0,No,"No, ineligible","No, ineligible",5556338.97658539,14877.2762456564
176,06,059,Orange County,021924,06059021924,219.24,Census Tract 219.24,77119717,2623850,NA,High,Rural,254.983773759852,No,"No, ineligible","Yes, rural, eligible",79743575.1850815,53844.6541252062
177,06,059,Orange County,099603,06059099603,996.03,Census Tract 996.03,5348806,9734,NA,Middle,Urban,0,No,"No, ineligible","No, ineligible",5358542.91752625,9892.16010023392
178,06,059,Orange County,099406,06059099406,994.06,Census Tract 994.06,1296044,0,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1296046.50009918,4826.0407833055
179,06,059,Orange County,087403,06059087403,874.03,Census Tract 874.03,630338,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",630337.869483948,3796.26451578474
180,06,001,Alameda County,444301,06001444301,4443.01,Census Tract 4443.01,2576474,0,NA,Middle,Urban,151.019380820539,No,"No, ineligible","No, ineligible",2576473.77186108,6875.57778805512
181,06,059,Orange County,062900,06059062900,629,Census Tract 629,460012,620810,NA,High,Urban,0,No,"No, ineligible","No, ineligible",1080816.18843842,5786.66975750297
182,06,059,Orange County,062619,06059062619,626.19,Census Tract 626.19,2197208,343273,NA,High,Urban,206.878717351952,No,"No, ineligible","No, ineligible",2540482.93545532,9927.18368625058
183,06,059,Orange County,062620,06059062620,626.20,Census Tract 626.20,3117861,665948,NA,High,Urban,79.1608945181081,No,"No, ineligible","No, ineligible",3783805.7333374,9290.31989198926
184,06,059,Orange County,074110,06059074110,741.10,Census Tract 741.10,816884,0,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",816883.758232117,3958.59164301242
185,06,059,Orange County,062610,06059062610,626.10,Census Tract 626.10,11653249,145012,NA,Middle,Urban,2605.36398467433,No,"No, ineligible","No, ineligible",11798261.1368484,13375.5814135534
186,06,059,Orange County,042203,06059042203,422.03,Census Tract 422.03,10917043,134056,NA,High,Urban,0,No,"No, ineligible","No, ineligible",11051097.6296616,15498.9558336467
187,06,019,Fresno County,004404,06019004404,44.04,Census Tract 44.04,2676102,0,Disadvantaged Community,Low,Urban,1015.22842639594,Yes,"No, ineligible","No, ineligible",2676104.2876637,7572.03720225791
188,06,059,Orange County,110113,06059110113,1101.13,Census Tract 1101.13,3814444,0,NA,Middle,Urban,2037.91469194313,No,"No, ineligible","No, ineligible",3814444.54927826,11285.5420209184
189,06,059,Orange County,087902,06059087902,879.02,Census Tract 879.02,1117651,0,Disadvantaged Community,Low,Urban,18.491124260355,Yes,"Yes, eligible","No, ineligible",1117653.92993927,4384.03929063649
190,06,059,Orange County,021912,06059021912,219.12,Census Tract 219.12,20063881,4460,NA,High,Urban,0,No,"No, ineligible","No, ineligible",20068352.6273651,23085.3423209802
191,06,059,Orange County,099415,06059099415,994.15,Census Tract 994.15,7460917,2285815,NA,High,Urban,0,No,"No, ineligible","No, ineligible",9746719.4631958,14518.9166250201
192,06,059,Orange County,021915,06059021915,219.15,Census Tract 219.15,3604087,0,NA,High,Urban,0,No,"No, ineligible","No, ineligible",3604088.51798248,10519.194908587
193,06,059,Orange County,001601,06059001601,16.01,Census Tract 16.01,5037525,0,NA,Middle,Urban,75.1314800901578,No,"No, ineligible","No, ineligible",5037522.81452942,11532.6278132214
194,06,059,Orange County,021820,06059021820,218.20,Census Tract 218.20,1998708,0,NA,High,Urban,0,No,"No, ineligible","No, ineligible",1998707.88809967,7110.90107166974
195,06,059,Orange County,001602,06059001602,16.02,Census Tract 16.02,4249774,0,NA,High,Urban,0,No,"No, ineligible","No, ineligible",4249773.64305878,10166.1239201159
196,06,059,Orange County,062643,06059062643,626.43,Census Tract 626.43,18822036,1549909,NA,High,Urban,152.122804591343,No,"No, ineligible","No, ineligible",20371923.950676,27616.8107034418
197,06,059,Orange County,042320,06059042320,423.20,Census Tract 423.20,3042795,0,NA,Low,Urban,16.636167027117,Yes,"Yes, eligible","No, ineligible",3042793.31163025,10219.8209838534
198,06,037,Los Angeles County,141303,06037141303,1413.03,Census Tract 1413.03,262757,0,NA,Middle,Urban,115.041702617199,No,"No, ineligible","No, ineligible",262758.111873627,2163.15483128615
199,06,037,Los Angeles County,186202,06037186202,1862.02,Census Tract 1862.02,408259,0,NA,High,Urban,249.128051818635,No,"No, ineligible","No, ineligible",408258.614700317,3368.05637622048
200,06,037,Los Angeles County,188202,06037188202,1882.02,Census Tract 1882.02,758731,0,NA,High,Urban,0,No,"No, ineligible","No, ineligible",758732.753253937,3582.48199654748
201,06,037,Los Angeles County,189905,06037189905,1899.05,Census Tract 1899.05,258366,0,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",258365.755161285,2126.50010051591
202,06,001,Alameda County,404700,06001404700,4047,Census Tract 4047,1200169,0,NA,High,Urban,0,No,"No, ineligible","No, ineligible",1200168.72996616,5031.65330311447
203,06,001,Alameda County,404800,06001404800,4048,Census Tract 4048,628405,0,NA,Middle,Urban,0,No,"No, ineligible","No, ineligible",628406.837822437,3802.44842279396
204,06,001,Alameda County,405200,06001405200,4052,Census Tract 4052,858122,0,NA,Middle,Urban,0,No,"No, ineligible","No, ineligible",858121.144713163,4027.61885690132
205,06,001,Alameda County,405500,06001405500,4055,Census Tract 4055,411721,0,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",411722.004224062,2976.37154025852
206,06,001,Alameda County,450750,06001450750,4507.50,Census Tract 4507.50,1661235,0,NA,High,Urban,390.763765541741,No,"No, ineligible","No, ineligible",1661232.29689217,5729.98598489753
207,06,001,Alameda County,451403,06001451403,4514.03,Census Tract 4514.03,674529,0,NA,Middle,Urban,0,No,"No, ineligible","No, ineligible",674527.38692379,3479.67466654064
208,06,019,Fresno County,004405,06019004405,44.05,Census Tract 44.05,2424362,0,NA,High,Urban,0,No,"No, ineligible","No, ineligible",2424364.92492247,6198.35805448845
209,06,037,Los Angeles County,602504,06037602504,6025.04,Census Tract 6025.04,321449,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",321448.021934509,2409.50488915836
210,06,037,Los Angeles County,241002,06037241002,2410.02,Census Tract 2410.02,707355,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",707357.521682739,3967.67928170755
211,06,037,Los Angeles County,262604,06037262604,2626.04,Census Tract 2626.04,5670210,335774,NA,High,Urban,108.636610537751,No,"No, ineligible","No, ineligible",6005982.60702515,16621.9693640995
212,06,037,Los Angeles County,262802,06037262802,2628.02,Census Tract 2628.02,3329071,83103,NA,High,Urban,58.411214953271,No,"No, ineligible","No, ineligible",3412173.71764374,12294.923443935
213,06,037,Los Angeles County,267403,06037267403,2674.03,Census Tract 2674.03,245510,0,NA,Middle,Urban,33.3333333333333,No,"No, ineligible","No, ineligible",245508.396564484,2387.17130562631
214,06,019,Fresno County,005301,06019005301,53.01,Census Tract 53.01,1940426,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1940425.84983492,6443.89292285959
215,06,019,Fresno County,005302,06019005302,53.02,Census Tract 53.02,1949850,0,NA,Low,Urban,130.718954248366,Yes,"No, ineligible","No, ineligible",1949847.26271391,6451.75919898634
216,06,019,Fresno County,005304,06019005304,53.04,Census Tract 53.04,1611049,0,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1611048.5423162,5614.09355011147
217,06,019,Fresno County,005305,06019005305,53.05,Census Tract 53.05,1574377,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1574379.1933403,5608.90429849386
218,06,001,Alameda County,405100,06001405100,4051,Census Tract 4051,1256531,0,NA,High,Urban,0,No,"No, ineligible","No, ineligible",1256531.17099118,5207.32153857535
219,06,001,Alameda County,404900,06001404900,4049,Census Tract 4049,1011185,0,NA,High,Urban,238.265427686443,No,"No, ineligible","No, ineligible",1011181.00242996,5152.26971722506
220,06,037,Los Angeles County,980003,06037980003,9800.03,Census Tract 9800.03,191999251,1178374,NA,NA,Rural,,No,"No, ineligible","Yes, rural, eligible",193177621.724953,83240.8540205497
221,06,037,Los Angeles County,980007,06037980007,9800.07,Census Tract 9800.07,2401374,303692,Disadvantaged Community,NA,Urban,,Yes,"No, ineligible","No, ineligible",2705065.3321228,7358.77156278043
222,06,037,Los Angeles County,980009,06037980009,9800.09,Census Tract 9800.09,20912227,356888,Disadvantaged Community,NA,Urban,140000,Yes,"No, ineligible","No, ineligible",21269118.7302628,24728.330184051
223,06,037,Los Angeles County,296901,06037296901,2969.01,Census Tract 2969.01,617328,0,Disadvantaged Community,Low,Urban,44.7828034034931,Yes,"Yes, eligible","No, ineligible",617327.989784241,3460.99433960137
224,06,037,Los Angeles County,123902,06037123902,1239.02,Census Tract 1239.02,664412,0,NA,Low,Urban,74.9625187406297,Yes,"Yes, eligible","No, ineligible",664410.353992462,3564.88150185949
225,06,037,Los Angeles County,134522,06037134522,1345.22,Census Tract 1345.22,615306,0,Disadvantaged Community,Low,Urban,119.990400767939,Yes,"No, ineligible","No, ineligible",615306.012016296,3132.26279702271
226,06,037,Los Angeles County,192001,06037192001,1920.01,Census Tract 1920.01,530779,0,NA,Low,Urban,42.1940928270042,Yes,"Yes, eligible","No, ineligible",530778.426631927,3533.52783586617
227,06,037,Los Angeles County,211122,06037211122,2111.22,Census Tract 2111.22,365553,0,Disadvantaged Community,Low,Urban,31.6155548529877,Yes,"Yes, eligible","No, ineligible",365553.828117371,2522.00599563691
228,06,037,Los Angeles County,104822,06037104822,1048.22,Census Tract 1048.22,604352,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",604353.400588989,4197.17222295337
229,06,059,Orange County,063808,06059063808,638.08,Census Tract 638.08,735860,0,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",735862.083732605,3638.78289742754
230,06,059,Orange County,062645,06059062645,626.45,Census Tract 626.45,5536309,219026,NA,High,Urban,168.5307185537,No,"No, ineligible","No, ineligible",5755334.23256683,9903.17874348837
231,06,059,Orange County,088702,06059088702,887.02,Census Tract 887.02,1413868,0,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1413870.90502167,5101.31290861497
232,06,097,Sonoma County,151602,06097151602,1516.02,Census Tract 1516.02,33111462,228016,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",33339478.3821249,31589.1058707337
233,06,097,Sonoma County,150607,06097150607,1506.07,Census Tract 1506.07,11093822,0,NA,High,Urban,194.363459669582,No,"No, ineligible","No, ineligible",11093820.9861217,16663.2529491976
234,06,097,Sonoma County,150610,06097150610,1506.10,Census Tract 1506.10,1349444,0,NA,Middle,Urban,0,No,"No, ineligible","No, ineligible",1349443.35953999,6884.10237865713
235,06,097,Sonoma County,153809,06097153809,1538.09,Census Tract 1538.09,4088670,0,NA,Middle,Urban,91.1577028258888,No,"No, ineligible","No, ineligible",4088669.52083588,8419.60758842904
236,06,097,Sonoma County,153104,06097153104,1531.04,Census Tract 1531.04,1711348,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1711352.71069241,8019.99524186701
237,06,001,Alameda County,405401,06001405401,4054.01,Census Tract 4054.01,313930,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",313932.653063536,2472.25613306394
238,06,013,Contra Costa County,302010,06013302010,3020.10,Census Tract 3020.10,6923414,0,NA,Middle,Urban,0,No,"No, ineligible","No, ineligible",6923409.01680984,11774.7091592845
239,06,065,Riverside County,043822,06065043822,438.22,Census Tract 438.22,110076446,148268,NA,High,Rural,207.03933747412,No,"No, ineligible","Yes, rural, eligible",110224721.602386,69960.6270820045
240,06,065,Riverside County,043823,06065043823,438.23,Census Tract 438.23,37680891,515429,NA,High,Urban,0,No,"No, ineligible","No, ineligible",38196325.7921677,38168.5319700331
241,06,065,Riverside County,044517,06065044517,445.17,Census Tract 445.17,7915177,0,NA,Middle,Rural Center,0,No,"No, ineligible","Yes, rural center, eligible",7915179.58380127,15188.4104002187
242,06,065,Riverside County,044520,06065044520,445.20,Census Tract 445.20,138692102,0,NA,Low,Rural,3792.13483146067,Yes,"No, ineligible","Yes, rural, eligible",138692116.402756,73909.8869097587
243,06,065,Riverside County,044606,06065044606,446.06,Census Tract 446.06,38817521,2256410,NA,Middle,Urban,2377.46891002195,No,"No, ineligible","No, ineligible",41073929.7013855,45300.5196905611
244,06,065,Riverside County,045121,06065045121,451.21,Census Tract 451.21,9759683,75551,NA,Middle,Urban,123.954136969321,No,"No, ineligible","No, ineligible",9835237.45655823,14303.7364264235
245,06,037,Los Angeles County,650604,06037650604,6506.04,Census Tract 6506.04,515410,0,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",515410.445640564,2892.42610234454
246,06,037,Los Angeles County,901210,06037901210,9012.10,Census Tract 9012.10,22657357,422408,NA,Low,Rural,0,Yes,"No, ineligible","Yes, rural, eligible",23079763.2102585,30591.4347503554
247,06,037,Los Angeles County,910101,06037910101,9101.01,Census Tract 9101.01,61013009,267845,Disadvantaged Community,Low,Rural,0,Yes,"No, ineligible","Yes, rural, eligible",61280862.2258377,42222.462842632
248,06,037,Los Angeles County,269602,06037269602,2696.02,Census Tract 2696.02,290591,0,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",290592.115940094,2233.06973266565
249,06,037,Los Angeles County,271901,06037271901,2719.01,Census Tract 2719.01,637161,21017,NA,High,Urban,0,No,"No, ineligible","No, ineligible",658175.815532684,3263.84818790785
250,06,037,Los Angeles County,302003,06037302003,3020.03,Census Tract 3020.03,237181,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",237179.738243103,2017.13513898546
